target,horizon_reports,model,feature,importance
hhs_discharges,14,gradient_boosting,hhs_discharges_rolling_variance_7_reports,0.0
hhs_discharges,14,gradient_boosting,hhs_discharges_rolling_mean_14_reports,0.20293555163841145
hhs_discharges,14,gradient_boosting,hhs_discharges_rolling_variance_14_reports,0.0
hhs_discharges,14,gradient_boosting,net_hhs_flow_lag_1_reports,0.0
hhs_discharges,14,gradient_boosting,net_hhs_flow_lag_7_reports,0.0
hhs_discharges,14,gradient_boosting,net_hhs_flow_lag_14_reports,0.0
hhs_discharges,14,gradient_boosting,net_hhs_flow_rolling_mean_7_reports,0.0
hhs_discharges,14,gradient_boosting,net_hhs_flow_rolling_variance_7_reports,0.0
hhs_discharges,14,gradient_boosting,net_hhs_flow_rolling_mean_14_reports,0.000999286379164006
hhs_discharges,14,gradient_boosting,net_hhs_flow_rolling_variance_14_reports,0.0
hhs_discharges,14,gradient_boosting,day_of_week,0.0
hhs_discharges,14,gradient_boosting,month,0.03645285344252881
hhs_discharges,14,gradient_boosting,is_weekend,0.0008927866162653175
hhs_discharges,14,gradient_boosting,is_us_federal_holiday,0.0
net_hhs_flow,1,random_forest,cbp_apprehensions,0.020824782380386292
net_hhs_flow,1,random_forest,cbp_care,0.07371453137893953
net_hhs_flow,1,random_forest,cbp_transfers_to_hhs,0.008936554318048278
net_hhs_flow,1,random_forest,hhs_care,0.04460925642416073
net_hhs_flow,1,random_forest,hhs_discharges,0.012883500256199268
net_hhs_flow,1,random_forest,net_hhs_flow,0.21748190389297592
net_hhs_flow,1,random_forest,days_since_previous_report,0.0050819489293161026
net_hhs_flow,1,random_forest,hhs_care_lag_1_reports,0.006035774674223886
net_hhs_flow,1,random_forest,hhs_care_lag_7_reports,0.037930425303152875
net_hhs_flow,1,random_forest,hhs_care_lag_14_reports,0.009095655430005187
net_hhs_flow,1,random_forest,hhs_care_rolling_mean_7_reports,0.017949086447685392
net_hhs_flow,1,random_forest,hhs_care_rolling_variance_7_reports,0.011759769205048566
net_hhs_flow,1,random_forest,hhs_care_rolling_mean_14_reports,0.020288400181627964
net_hhs_flow,1,random_forest,hhs_care_rolling_variance_14_reports,0.010598735869651594
net_hhs_flow,1,random_forest,hhs_discharges_lag_1_reports,0.02250700338001796
net_hhs_flow,1,random_forest,hhs_discharges_lag_7_reports,0.010942470811439202
net_hhs_flow,1,random_forest,hhs_discharges_lag_14_reports,0.013612178974774517
net_hhs_flow,1,random_forest,hhs_discharges_rolling_mean_7_reports,0.010023430388780352
net_hhs_flow,1,random_forest,hhs_discharges_rolling_variance_7_reports,0.00616994517673455
net_hhs_flow,1,random_forest,hhs_discharges_rolling_mean_14_reports,0.15758196439045963
net_hhs_flow,1,random_forest,hhs_discharges_rolling_variance_14_reports,0.012905601293980612
net_hhs_flow,1,random_forest,net_hhs_flow_lag_1_reports,0.007904138246567051
net_hhs_flow,1,random_forest,net_hhs_flow_lag_7_reports,0.00789802045420616
net_hhs_flow,1,random_forest,net_hhs_flow_lag_14_reports,0.00724417245804404
net_hhs_flow,1,random_forest,net_hhs_flow_rolling_mean_7_reports,0.18536986106191308
net_hhs_flow,1,random_forest,net_hhs_flow_rolling_variance_7_reports,0.0037069594409616822
net_hhs_flow,1,random_forest,net_hhs_flow_rolling_mean_14_reports,0.021709026980790955
net_hhs_flow,1,random_forest,net_hhs_flow_rolling_variance_14_reports,0.009859468348998028
net_hhs_flow,1,random_forest,day_of_week,0.02202414103211879
net_hhs_flow,1,random_forest,month,0.002779136681411045
net_hhs_flow,1,random_forest,is_weekend,0.0005684424755450477
net_hhs_flow,1,random_forest,is_us_federal_holiday,3.713711835659828e-06
net_hhs_flow,1,gradient_boosting,cbp_apprehensions,0.0
net_hhs_flow,1,gradient_boosting,cbp_care,0.0834509673354139
net_hhs_flow,1,gradient_boosting,cbp_transfers_to_hhs,0.0
net_hhs_flow,1,gradient_boosting,hhs_care,0.035964528632087635
net_hhs_flow,1,gradient_boosting,hhs_discharges,0.0
net_hhs_flow,1,gradient_boosting,net_hhs_flow,0.37967204873563715
net_hhs_flow,1,gradient_boosting,days_since_previous_report,0.01655149715875041
net_hhs_flow,1,gradient_boosting,hhs_care_lag_1_reports,0.0
net_hhs_flow,1,gradient_boosting,hhs_care_lag_7_reports,0.03405970832194
net_hhs_flow,1,gradient_boosting,hhs_care_lag_14_reports,0.0
net_hhs_flow,1,gradient_boosting,hhs_care_rolling_mean_7_reports,0.056095650308287705
net_hhs_flow,1,gradient_boosting,hhs_care_rolling_variance_7_reports,0.0
net_hhs_flow,1,gradient_boosting,hhs_care_rolling_mean_14_reports,0.0
net_hhs_flow,1,gradient_boosting,hhs_care_rolling_variance_14_reports,0.0
net_hhs_flow,1,gradient_boosting,hhs_discharges_lag_1_reports,0.0
net_hhs_flow,1,gradient_boosting,hhs_discharges_lag_7_reports,0.0
net_hhs_flow,1,gradient_boosting,hhs_discharges_lag_14_reports,0.0058636243600219285
net_hhs_flow,1,gradient_boosting,hhs_discharges_rolling_mean_7_reports,0.0
net_hhs_flow,1,gradient_boosting,hhs_discharges_rolling_variance_7_reports,0.0
net_hhs_flow,1,gradient_boosting,hhs_discharges_rolling_mean_14_reports,0.07288588580708905
net_hhs_flow,1,gradient_boosting,hhs_discharges_rolling_variance_14_reports,0.0
net_hhs_flow,1,gradient_boosting,net_hhs_flow_lag_1_reports,0.0
net_hhs_flow,1,gradient_boosting,net_hhs_flow_lag_7_reports,0.0
net_hhs_flow,1,gradient_boosting,net_hhs_flow_lag_14_reports,0.0
net_hhs_flow,1,gradient_boosting,net_hhs_flow_rolling_mean_7_reports,0.26446431610618143
net_hhs_flow,1,gradient_boosting,net_hhs_flow_rolling_variance_7_reports,0.0
net_hhs_flow,1,gradient_boosting,net_hhs_flow_rolling_mean_14_reports,0.03825528873805648
net_hhs_flow,1,gradient_boosting,net_hhs_flow_rolling_variance_14_reports,0.0
net_hhs_flow,1,gradient_boosting,day_of_week,0.012736484496534263
net_hhs_flow,1,gradient_boosting,month,0.0
net_hhs_flow,1,gradient_boosting,is_weekend,0.0
net_hhs_flow,1,gradient_boosting,is_us_federal_holiday,0.0
net_hhs_flow,7,random_forest,cbp_apprehensions,0.008366351814248474
net_hhs_flow,7,random_forest,cbp_care,0.01748312537756137
net_hhs_flow,7,random_forest,cbp_transfers_to_hhs,0.012128239382373817
net_hhs_flow,7,random_forest,hhs_care,0.15391292230284703
net_hhs_flow,7,random_forest,hhs_discharges,0.011659664909066678
net_hhs_flow,7,random_forest,net_hhs_flow,0.012072412169468826
net_hhs_flow,7,random_forest,days_since_previous_report,0.001696543426195171
net_hhs_flow,7,random_forest,hhs_care_lag_1_reports,0.030360222577300193
net_hhs_flow,7,random_forest,hhs_care_lag_7_reports,0.008479520177433288
net_hhs_flow,7,random_forest,hhs_care_lag_14_reports,0.017724821989870812
net_hhs_flow,7,random_forest,hhs_care_rolling_mean_7_reports,0.1323995026443958
net_hhs_flow,7,random_forest,hhs_care_rolling_variance_7_reports,0.031858183293330705
net_hhs_flow,7,random_forest,hhs_care_rolling_mean_14_reports,0.016222555404530273
net_hhs_flow,7,random_forest,hhs_care_rolling_variance_14_reports,0.019689513291602442
net_hhs_flow,7,random_forest,hhs_discharges_lag_1_reports,0.014445457538382526
net_hhs_flow,7,random_forest,hhs_discharges_lag_7_reports,0.01682541564870127
net_hhs_flow,7,random_forest,hhs_discharges_lag_14_reports,0.011866117556007695
net_hhs_flow,7,random_forest,hhs_discharges_rolling_mean_7_reports,0.18445343177607734
net_hhs_flow,7,random_forest,hhs_discharges_rolling_variance_7_reports,0.011605070469420182
net_hhs_flow,7,random_forest,hhs_discharges_rolling_mean_14_reports,0.04579242847730819
net_hhs_flow,7,random_forest,hhs_discharges_rolling_variance_14_reports,0.028178792009139374
net_hhs_flow,7,random_forest,net_hhs_flow_lag_1_reports,0.008713372845217206
net_hhs_flow,7,random_forest,net_hhs_flow_lag_7_reports,0.009695724635431195
net_hhs_flow,7,random_forest,net_hhs_flow_lag_14_reports,0.010620999297315959
net_hhs_flow,7,random_forest,net_hhs_flow_rolling_mean_7_reports,0.08714941867601926
net_hhs_flow,7,random_forest,net_hhs_flow_rolling_variance_7_reports,0.009516271733915258
net_hhs_flow,7,random_forest,net_hhs_flow_rolling_mean_14_reports,0.03778085753369524
net_hhs_flow,7,random_forest,net_hhs_flow_rolling_variance_14_reports,0.014309810813155062
net_hhs_flow,7,random_forest,day_of_week,0.016707416771542895
net_hhs_flow,7,random_forest,month,0.016431871335793102
net_hhs_flow,7,random_forest,is_weekend,0.0018539641226534747
net_hhs_flow,7,random_forest,is_us_federal_holiday,0.0
net_hhs_flow,7,gradient_boosting,cbp_apprehensions,0.0
net_hhs_flow,7,gradient_boosting,cbp_care,0.011436561781508666
net_hhs_flow,7,gradient_boosting,cbp_transfers_to_hhs,0.0
net_hhs_flow,7,gradient_boosting,hhs_care,0.31881452623280404
net_hhs_flow,7,gradient_boosting,hhs_discharges,0.0
net_hhs_flow,7,gradient_boosting,net_hhs_flow,0.0
net_hhs_flow,7,gradient_boosting,days_since_previous_report,0.0
net_hhs_flow,7,gradient_boosting,hhs_care_lag_1_reports,0.0
net_hhs_flow,7,gradient_boosting,hhs_care_lag_7_reports,0.0
net_hhs_flow,7,gradient_boosting,hhs_care_lag_14_reports,0.0
net_hhs_flow,7,gradient_boosting,hhs_care_rolling_mean_7_reports,0.26983672522987723
net_hhs_flow,7,gradient_boosting,hhs_care_rolling_variance_7_reports,0.029763220356311588
net_hhs_flow,7,gradient_boosting,hhs_care_rolling_mean_14_reports,0.0
net_hhs_flow,7,gradient_boosting,hhs_care_rolling_variance_14_reports,0.002271591169766953
net_hhs_flow,7,gradient_boosting,hhs_discharges_lag_1_reports,0.0
net_hhs_flow,7,gradient_boosting,hhs_discharges_lag_7_reports,0.0
net_hhs_flow,7,gradient_boosting,hhs_discharges_lag_14_reports,0.0
net_hhs_flow,7,gradient_boosting,hhs_discharges_rolling_mean_7_reports,0.17898055859281947
net_hhs_flow,7,gradient_boosting,hhs_discharges_rolling_variance_7_reports,0.0
net_hhs_flow,7,gradient_boosting,hhs_discharges_rolling_mean_14_reports,0.0
net_hhs_flow,7,gradient_boosting,hhs_discharges_rolling_variance_14_reports,0.007605748528055302
net_hhs_flow,7,gradient_boosting,net_hhs_flow_lag_1_reports,0.0
net_hhs_flow,7,gradient_boosting,net_hhs_flow_lag_7_reports,0.0
net_hhs_flow,7,gradient_boosting,net_hhs_flow_lag_14_reports,0.0
net_hhs_flow,7,gradient_boosting,net_hhs_flow_rolling_mean_7_reports,0.06679099128495018
net_hhs_flow,7,gradient_boosting,net_hhs_flow_rolling_variance_7_reports,0.0
net_hhs_flow,7,gradient_boosting,net_hhs_flow_rolling_mean_14_reports,0.06280895620876782
net_hhs_flow,7,gradient_boosting,net_hhs_flow_rolling_variance_14_reports,0.020093643470603953
net_hhs_flow,7,gradient_boosting,day_of_week,0.03159747714453471
net_hhs_flow,7,gradient_boosting,month,0.0
net_hhs_flow,7,gradient_boosting,is_weekend,0.0
net_hhs_flow,7,gradient_boosting,is_us_federal_holiday,0.0
net_hhs_flow,14,random_forest,cbp_apprehensions,0.007914593631040742
net_hhs_flow,14,random_forest,cbp_care,0.008619543251255274
net_hhs_flow,14,random_forest,cbp_transfers_to_hhs,0.014320838220377417
net_hhs_flow,14,random_forest,hhs_care,0.30040261750235125
net_hhs_flow,14,random_forest,hhs_discharges,0.02878862584403874
net_hhs_flow,14,random_forest,net_hhs_flow,0.014643857584281408
net_hhs_flow,14,random_forest,days_since_previous_report,0.0014101559565402684
net_hhs_flow,14,random_forest,hhs_care_lag_1_reports,0.18723245933635796
net_hhs_flow,14,random_forest,hhs_care_lag_7_reports,0.00885401396613954
net_hhs_flow,14,random_forest,hhs_care_lag_14_reports,0.026748289566294558
net_hhs_flow,14,random_forest,hhs_care_rolling_mean_7_reports,0.009174678239854172
net_hhs_flow,14,random_forest,hhs_care_rolling_variance_7_reports,0.02522160777882469
net_hhs_flow,14,random_forest,hhs_care_rolling_mean_14_reports,0.007947608763431837
net_hhs_flow,14,random_forest,hhs_care_rolling_variance_14_reports,0.016128668204059154
net_hhs_flow,14,random_forest,hhs_discharges_lag_1_reports,0.030526728220495965
net_hhs_flow,14,random_forest,hhs_discharges_lag_7_reports,0.010088456620508928
net_hhs_flow,14,random_forest,hhs_discharges_lag_14_reports,0.008546727037062517
net_hhs_flow,14,random_forest,hhs_discharges_rolling_mean_7_reports,0.037225257993446226
net_hhs_flow,14,random_forest,hhs_discharges_rolling_variance_7_reports,0.03375510246270638
net_hhs_flow,14,random_forest,hhs_discharges_rolling_mean_14_reports,0.00776359145398414
net_hhs_flow,14,random_forest,hhs_discharges_rolling_variance_14_reports,0.03583351643643744
net_hhs_flow,14,random_forest,net_hhs_flow_lag_1_reports,0.01425456689327093
net_hhs_flow,14,random_forest,net_hhs_flow_lag_7_reports,0.016120166889499136
net_hhs_flow,14,random_forest,net_hhs_flow_lag_14_reports,0.009022438613032995
net_hhs_flow,14,random_forest,net_hhs_flow_rolling_mean_7_reports,0.04667738662175221
net_hhs_flow,14,random_forest,net_hhs_flow_rolling_variance_7_reports,0.012275924316988273
net_hhs_flow,14,random_forest,net_hhs_flow_rolling_mean_14_reports,0.02020830165066416
net_hhs_flow,14,random_forest,net_hhs_flow_rolling_variance_14_reports,0.01482423289125325
net_hhs_flow,14,random_forest,day_of_week,0.0027533412218885773
net_hhs_flow,14,random_forest,month,0.042618214855528504
net_hhs_flow,14,random_forest,is_weekend,9.848797663340126e-05
net_hhs_flow,14,random_forest,is_us_federal_holiday,0.0
net_hhs_flow,14,gradient_boosting,cbp_apprehensions,0.0
net_hhs_flow,14,gradient_boosting,cbp_care,0.0
net_hhs_flow,14,gradient_boosting,cbp_transfers_to_hhs,0.0
net_hhs_flow,14,gradient_boosting,hhs_care,0.21608076823463762
net_hhs_flow,14,gradient_boosting,hhs_discharges,0.017549033735906463
net_hhs_flow,14,gradient_boosting,net_hhs_flow,0.03008828189577363
net_hhs_flow,14,gradient_boosting,days_since_previous_report,0.0
net_hhs_flow,14,gradient_boosting,hhs_care_lag_1_reports,0.41669865261666816
net_hhs_flow,14,gradient_boosting,hhs_care_lag_7_reports,0.0
net_hhs_flow,14,gradient_boosting,hhs_care_lag_14_reports,0.0030249883742366757
net_hhs_flow,14,gradient_boosting,hhs_care_rolling_mean_7_reports,0.0
net_hhs_flow,14,gradient_boosting,hhs_care_rolling_variance_7_reports,0.004950402136812568
net_hhs_flow,14,gradient_boosting,hhs_care_rolling_mean_14_reports,0.0
net_hhs_flow,14,gradient_boosting,hhs_care_rolling_variance_14_reports,0.003087529357500216
net_hhs_flow,14,gradient_boosting,hhs_discharges_lag_1_reports,0.07415320739433712
net_hhs_flow,14,gradient_boosting,hhs_discharges_lag_7_reports,0.0
net_hhs_flow,14,gradient_boosting,hhs_discharges_lag_14_reports,0.0
net_hhs_flow,14,gradient_boosting,hhs_discharges_rolling_mean_7_reports,0.01491447187543466
net_hhs_flow,14,gradient_boosting,hhs_discharges_rolling_variance_7_reports,0.019791279571143107
net_hhs_flow,14,gradient_boosting,hhs_discharges_rolling_mean_14_reports,0.0
net_hhs_flow,14,gradient_boosting,hhs_discharges_rolling_variance_14_reports,0.019320356205403667
net_hhs_flow,14,gradient_boosting,net_hhs_flow_lag_1_reports,0.003089543314961622
net_hhs_flow,14,gradient_boosting,net_hhs_flow_lag_7_reports,0.005216564240784198
net_hhs_flow,14,gradient_boosting,net_hhs_flow_lag_14_reports,0.0
net_hhs_flow,14,gradient_boosting,net_hhs_flow_rolling_mean_7_reports,0.06729455181671959
net_hhs_flow,14,gradient_boosting,net_hhs_flow_rolling_variance_7_reports,0.0
net_hhs_flow,14,gradient_boosting,net_hhs_flow_rolling_mean_14_reports,0.009671866896239042
net_hhs_flow,14,gradient_boosting,net_hhs_flow_rolling_variance_14_reports,0.0
net_hhs_flow,14,gradient_boosting,day_of_week,0.0
net_hhs_flow,14,gradient_boosting,month,0.09506850233344155
net_hhs_flow,14,gradient_boosting,is_weekend,0.0
net_hhs_flow,14,gradient_boosting,is_us_federal_holiday,0.0
